content,rating
"tôi không biết lý do gì, nhưng kq test tốc độ đọc ghi của ổ cứng tôi nhận được chỉ khoảng 280mb/s, có làm lại 2 lần kết quả vẫn vậy? trong khi tốc độ giới thiệu là 4***mb/s và một số bạn review tốc độ họ test được cũng tầm 380mb/s?
test bằng AS SSD thậm chí tốc độ còn tệ hơn?

nếu thực sự tốc độ đọc của ổ tôi bị chậm, thì xin hổ trợ đổi lại. cảm ơn Tiki",4
Không nên mua nha mọi người.tốc độ ghi chỉ ngang với ổ hdd thôi(45mb/s).Đang gọi điện lại để trã hàng...k ngờ tiki cũng bán hàng k đúng như quảng cáo thêm cái vụ trã hàng phải gọi mà k ai nghe máy ..chắc trở lại shoppe tiếp..,1
"Làm ăn lừa đảo giao hàng đúng mã số nhưng bỏ mực không vừa máy in canon 6230dw , đổi hàng lại thì báo đã bóc seal không đổi lại.",1
Mực in bị nhòe vậy là bị sao shop ơi,1
Hàng nhận hoạt động tốt. Nhưng phải Install chứ ko có tính năng Plug&Play. Mua ngay tâm điểm dịch nên 1 tuần mới nhận đc hàng. Thank’s Shop.,4
"Thử cả chục cách từ down drive, chạy phần mềm, khởi động vẫn ko lên wifi",1
"Hiện tại đang ok,theo dõi thời gian xem sao",4
Xài OK,4
"Có việc gấp đặt hoả tốc ngày 31.8 thì in lỗi như vầy, đổi trả bảo hành thì kỹ thuật Tiki báo do giấy in mỏng, giấy in chắc chỗ mỏng chỗ dày nên in chỗ có chỗ không quá??? trong khi cũng giấy đó mình in máy khác bình thường, hoặc nếu do giấy mỏng sao những chỗ khác vẫn in rõ có mỗi cái chỗ đó bị khoảng trắng???

 Mình thấy không hợp lý không đồng ý nhận lại để hãng kiểm tra thì ngâm tới nửa tháng chưa giải quyết xong. Lâu lâu cần giao 2h đặt lại thì mới nhớ vì sao Tiki không còn là lựa chọn của mình khi mua hàng! Gọi hỗ trợ thì toàn nhảy vô cướp lời khách & kêu đợi :)",1
"Mình quên k nhấp vào yêu cầu xuất hoá đơn, và có nhờ shop hỗ trợ xuất hoá đơn giúp mình, nhưng đợi vẫn chưa thấy hoá đơn, nt thì vẫn chưa nhận được phản hồi từ shop. Mình mua hàng cho cty nên mình mới phải cần hoá đơn. Chứ nếu là chất mình thì chắc cũng k phiền shop như này😌",3
"Không biết hộp mực mới thật không nhưng in ra nét mực rất mờ như gần hết mực.
Nhắn cho shop không trả lời.",1
"Đáp ứng nhu cầu: 3 cổng usb 3.0, 1 RJ45 và không cần nguồn phụ. Trong quá trình sử dụng thì thấy hơi nóng.",4
"sản phẩm hợp với giá tiền , đúng chính hãng",4
"Máy in đẹp, hiện tại đang dùng bình thường. Cho máy in HP LaserJet Pro MFP 135w 5 sao về chất lượng.

Shop chuyển hàng đúng hẹn như thông tin trên website của Tiki, nhưng Shop IT CHÍNH HÃNG (HCM) hứa hẹn lần lữa mãi không chịu xuất Hóa đơn cho khách, xứng đáng 2 sao về phục vụ 😒😒",2
giao hàng sai tg đã báo và lòng vòng rất là thông cảm nếu bận bay chưa điều chuyển hàng về kịp cứ thông báo vs khách hàng lý do chính đáng co f này k giao chưa có sự thống nhất vs khách hàng mà tự dời ngày giao lại đến khi kiện cáo ms chịu giao ma vẫn trễ jo,1
"Mực in lần đầu rõ nét. Shop ship nhanh, đóng gói kỹ càng. Chỉ mỗi cái yếu đó là in giấy hơi dầy ( giấy bìa) là cuốn giấy chậm là size khung căn lề, muốn in đúng size phải thêm 1 bước chỉnh lề nữa. Nên chỉ cho 4 sao",4
"khi bạn bán máy,thì chỉ cần text đc là OK,! bạn cài máy,nó báo text, mà bạn ko có 1 tờ giấy để text,nếu bạn bán máy thì hãy note thêm vào,tốt nhất là bán kèm theo.đúng ra là 5 sao,nhưng chỉ vì lỗi này thì bạn chỉ đáng 1 sao,những cái đơn giản nhất là những cái mà bạn cần quan tâm,vì đơn giản thì khách hàng mới bít đc,phức tạp thì khỏi quan tâm đi.",2
"mọi người suy nghĩ lựa chọn sp này. mình mới nhận máy in thử mới được 63 tờ mà máy báo hết mực,thay nguyên cụm mực giá tầm gần 1tr chứ dòng máy này không thay mực được , minh chat nhân viên HP tư vấn như vây. máy to quá, không in được 2 mặt, tốn thời gian ngồi lật trang và bấm lệnh in. scan được, không hài lòng về dộ mực phức tạp mau hết và tốn phí nhiều khi thay mực nên mọi người tìm hiểu kỹ , mình bị sai lầm",1
"Mình mua  2 hộp mực in, mình nghĩ sẽ được đóng gói cẩn thận như những lần mình mua của Tiki. Nhưng lần này thấy 2 hộp mực mà chỉ bọc ni lông quấn, cũng quấn 2-3 vòng  mà không có chống sốc hay gì đó bảo vệ ở ngoài, nên khi nhận, cái hộp của mình có 1 hộp bị méo vỏ hộp, bên ngoài hơi dơ dơ có thể rớt dính đất khi trời mưa. Nên đóng gói kĩ hơn để không ảnh hưởng đến hộp mực. Mình chưa sử dụng vì mực còn, nên không biết chất lượng thế nào, sẽ quay lại bình luận sau.",4
"Chưa dùng sản phẩm mua trên Tiki, khi nào hết mực máy in dùng cái này mới có nhận xét được... cũng lo lo về chất lượng vì giá rẻ quá so với loại cơ quan mua nào giờ chỗ quen chuyên bán thiết bị VP.
Nào giờ mua hàng Tiki đều OK... Lần này mua hàng chọn Tiki now (giao hàng nhanh hẹn giao trước 11h hôm mua hàng 11.11), không tốn phí nhưng đến tối vẫn chưa thấy giao... tôi gởi email phản ảnh thì ào mươi phút sau giao. Việc này Tiki có gởi email xin lỗi... Tôi không chấp... chỉ nêu sự việc có sao nói vậy thôi ?",4
"Có 1 hộp mực in bị dơ, còn 3 hộp còn lại thì bình thường. Tôi có hình chụp kèm theo. Nhờ công ty kiểm tra lại dùm. Tks.",2
"trên sản phẩm không có ghi bất kì thông số nào như quảng cáo, xin cho gủi trả lại sản phẩm.",1
Nó bị rò điện nên không sạc được lâu và không thể sử dụng khi đang sạc,3
"Chất lượng in tốt, chờ đợi thời gian sử dụng để đánh giá tiếp.",4
"Hộp đã bị bóc seal trước khi nhận. Tem sườn chính hãng đã bóc còn bị dán đè băng dính. Sản phẩm bên trong có dấu hiệu sử dụng rồi, đóng gói cẩu thả (lần đầu mua sản phẩm điện tử của Mercusys, không biết ""kiểu"" đóng gói vậy hay là sao). Dùng thử thì chập chờn, đèn lúc xanh lúc cam (mặc dùng sóng wifi từ router rất gần, điện thoại luôn full vạch). Hy vọng nhận được phản hồi từ nhà cung cấp về sản phẩm một cách thích đáng.",1
"mới nhận hàng xong, giao nhanh, cũng dễ cài đặt, có thấy tăng tốc độ wifi từ tầng trệt lên tầng 1 tăng lên chút đỉnh. không biết về lâu dài có giảm đi không? hàng phù hợp trong tầm giá.",4
đóng gói đc bên ngoài móp nhát nhưng bên trong tốt ko móp méo  nhưng tốc độ wiffi thu phát ra thì chậm quá chậm sho với wiffi gốc ko hiểu lý do s cần giải thichd,4
"sóng đầy cây nhưng mà mạng thì bị delay, kiểu nó vào từng đợt xong chờ 1 2s đợt kế tiếp đến , lướt web xem phim thì ok chứ chơi game mà bị delay là chỉ có đập máy",4
Thật ra nó chỉ tạo ra 1 tên wifi mới chứ không hề có tác dụng kích sóng như quảng cáo. Modem đặt tầng 1. Tôi cắm cục kích này ở tầng 2 cách nhau 3m. Nhưng lên tầng 3 thì hoàn toàn không thể truy cập mạng từ mạng phát ra từ cục kích. Trong khi vẫn vào truy cập được từ wifi mạng chính. 1*,1
"Mức giá vừa phải, kết nối ổn, lúc cài đặt xa router ko đc, phải cho lại gần mới dc",4
"giao hàng chậm ,vỏ hộp bao bì tiki thì bị móp méo ,ko biết sản phẩm bên trong có sử dụng được ko đây .",2
không biết sao khi lắp hộp mực vào bị kẹt giấy khi in,1
rất không hài lòng. hộp mực hư cứ quay 1 vòng là bị sọc ngang (drum hư thì bị sọc dọc) mà không cho trả hàng. tôi có 1 hộp mực khác tôi đã test đi test lại nhiều lần. kĩ thuật viên chỉ kiểm tra chứ không thử trên máy in. giải quyết không thoả đáng. rất bực mình,1
"Không hài lòng về việc giao hàng, mặc dù không liên hệ giao hàng nhưng lại báo là liên hệ giao hàng không được. Điện thoại mình cầm 24/24, ngoài ra còn đăng ký cuộc gọi lỡ (nếu có gọi không được thì vẫn báo tin nhắn về lỡ cuộc gọi, nhưng không hề thấy). Đề nghị xem lại bộ phận giao hàng!",1
"Chất lượng truyền tải quá kém, khi cùng 1 mạng tốc độ chỉ bằng  1/9 so với kết nối cáp, chậm hơn rất nhiều so với điện thoại trong khi đó bộ wifi của nhà mạng lan cũng chỉ 100mb. Main mình dùng lan intel 1225-v. Hộp sản phẩm đến nơi bị rách hẳn 1 bên tem niêm phong Tplink không biết do bên vận chuyển hay do nhà bán hàng, hay do ai đó mở ra kiểm tra hàng trước.",1
Kết nối chập chờn. Tốc độ không như quảng cáo. Trong khi tốc độ mạng mình test bằng điện thoại thì toàn trên 100Mbps. Ngược lại thiết bị cho tốc độ chập chờn. Thường xuyên bị mất kết nối.,2
"Cục bắt sóng nhỏ nên bắt yếu,yêu cầu cường độ sóng phải mạnh (-30 đến - 50 dB) còn tầm -55 dB thì không dò ra được. Đo sóng với WiFi analyzer. Nên ghi cái này vào mô tả để người sử dụng biết trước khi mua. Mua rồi giờ không hoàn lại được. Bỏ không thì phí.",2
"Sản phẩm ổn,giao nhanh, cắm vô là sử dụng được liền. 1 điểm trừ là khả năng bắt sóng xuyên tầng lầu kém. Nhà để cục wifi dưới tầng trệt nhưng  cắm vô pc trên tầng 1 thì bắt sóng dược nhưng không mạnh,lên youtube chạy lúc được lúc không, chạy được thì cũng load không nổi 720p nữa. Tóm lại sử dụng chung tầng thì ổn chứ xuyên tầng thì không  nổi.",4
"In đẹp, dễ dàng lắp đặt. Tuy nhiên nắp đậy tài liệu để scan quá nhẹ, không đủ lực để giữ cố định bản gốc khi scan",4
"in trắng đen và in màu điều ra màu tệ quá, không rõ và không tươi, buồn ghê",1
"Shop giao hàng đúng hẹn nhưng đóng gói hơi sơ sài nên hộp bị móp méo nhiều. 
Máy đo cầm nhẹ tay và bị rớt tem CE. 
Kềm cắt bị rỉ sét.",3
"Cục test gắn dây vào thì đứng im đèn ở 1 nấc, kìm bấm thì lỏng lẻo ;( chẳng lẽ 110k giờ lh đổi, ko định đánh giá mà vào tiki thấy hiện lên đánh giá, nên xui cho Shop và xui cho tôi vì ham rẻ ;(",1
"Hạt mạng không dùng được, khi đút lõi cáp vào tiếp xúc bằng đồng rời lung tung. Kìm và bộ test dùng tạm được. Không có pin đi kèm. Mọi người cân nhắc khi mua",1
"Chưa biết sử dụng thế nào, tại K biết tiếng anh",4
"Kềm bấm èo uột, bóp để bấm đầu mà méo luôn. Đồ đo xài ổn,mà nhựa quá kém. Đầu mạng khá dỏm. Nhìn chung tiền nào của đó. Nếu mua để xài chơi thì tạm miễn cưỡng chấp nhận. Còn để làm việc thì nghỉ phẻ.",1
Bán hàng mà không biết loại pin sử dụng cho loại hàng mình bán. Shop trả lời thiếu kiến thức chuyên môn khi khách hàng hỏi thông tin.,1
"Sản phẩm giao hết Pin, bạn nào mua sau nhớ lắp và check hàng tại chỗ trước khi thanh toán nhé!",1
nhận hàng lâu rồi bữa nay mới lấy ra đi làm ôi thôi.  kìm bấm lệch chân hạt mạng như hình thì bấm cái gì.  chán,1
rất tệ sản phẩm bị hư và không có phụ kiện đầy đủ.không đúng sự thật,1
"Sản phẩm khi sử dụng làm yếu sóng wifi chính trong nhà, cả wifi chính và sóng wifi từ bộ kích sóng cũng không sử dụng được! Khi tháo bộ kích sóng ra khỏi ổ cắm điện thì wifi chính lập tức sử dụng được với tốc độ như ban đầu. Sản phẩm không lỗi nhưng gây ra hiện tượng sóng yếu chập chờn cho mạng wifi chính trong nhà và ngắt kết nối. Và cũng không dc trả lại sản phẩm vì lý do đã bốc tem. Nếu không bốc tem hộp đựng thì làm sao sử dụng? Ko sử dụng thì làm sao biết nó ko gây ra lỗi cho wifi chính trong nhà ? Mua về không lẽ không được sử dụng?",1
kết nối không dễ dàng; hướng dẫn không rõ ràng; không đúng món hàng đã giao; tìm lòi con mắt. chắc mấy bài đánh giá dễ dàng toàn là ngừi nhà của shop vào đánh giá. không tin tưởng được lời nói của shop,1
"Sản phẩm bắt sóng rất yếu, các chỉ số đo đều kém, ping cao, không như kì vọng và quảng cáo.",2
Mới xài chưa dc 1 tháng đã hư ko lên đèn xanh.kêu gọi công ty bảo hành mà im lặng hoài.bực mình thật.yêu cầu phải dc bảo hành,1
"Cách model tổng 8m, và kết quả",2
Lần này mình mua lần 2 tại shop với cùng 1 hộp mực cho máy HP P1102. Mới lắp vào máy in thì in ra rất mờ shop ơi. Không rõ nét như mua lần đầu. Vui lòng trợ giúp! Vì in như vậy thì tôi không sử dụng đc :(,2
"mình mua 02 hộp. Tháo hộp đầu tiên cho vào máy, in KHÔNG ra mực, giấy trắng. Mình lắc các kiểu cũng KHÔNG được. Còn hộp mực thứ 02 thì OK. In rõ, đẹp.",3
"Sản phẩm lỗi, gia công xấu xí, gắn vào máy rất cứng, cố gắng lắp vào thì in bị lỗi. Tên hàng cũng sai. Chính sách của TIKI cũng không hỗ trợ khách hàng, MỌI NGƯỜI KHÔNG NÊN MUA SẢN PHẨM NÀY VÀ KHÔNG NÊN MUA HÀNG TẠI TIKI",1
"Giao nhanh, bao bì chắc chắn. Chưa sử nên không đánh giá về chất lượng.",4
"Tình trạng bị vậy làm thế nào có thể sử dụngn được hộp mực này ah? Dù đã được đổi sản phẩm 1 lần nhưng vẫn bị vậy. Lưu ý là gắn hộp mực chính hãng hoặc hộp mực VMAX là lập tức trạng thái ""ONLINE"" ngay dùng bình thường.",3
